;PORT_original_firstorder_10Percentile;PORT_original_firstorder_90Percentile;PORT_original_firstorder_Energy;PORT_original_firstorder_Entropy;PORT_original_firstorder_InterquartileRange;PORT_original_firstorder_Kurtosis;PORT_original_firstorder_Maximum;PORT_original_firstorder_Mean;PORT_original_firstorder_MeanAbsoluteDeviation;PORT_original_firstorder_Median;PORT_original_firstorder_Minimum;PORT_original_firstorder_Range;PORT_original_firstorder_RobustMeanAbsoluteDeviation;PORT_original_firstorder_RootMeanSquared;PORT_original_firstorder_Skewness;PORT_original_firstorder_TotalEnergy;PORT_original_firstorder_Uniformity;PORT_original_firstorder_Variance;PORT_original_glcm_Autocorrelation;PORT_original_glcm_ClusterProminence;PORT_original_glcm_ClusterShade;PORT_original_glcm_ClusterTendency;PORT_original_glcm_Contrast;PORT_original_glcm_Correlation;PORT_original_glcm_DifferenceAverage;PORT_original_glcm_DifferenceEntropy;PORT_original_glcm_DifferenceVariance;PORT_original_glcm_Id;PORT_original_glcm_Idm;PORT_original_glcm_Idmn;PORT_original_glcm_Idn;PORT_original_glcm_Imc1;PORT_original_glcm_Imc2;PORT_original_glcm_InverseVariance;PORT_original_glcm_JointAverage;PORT_original_glcm_JointEnergy;PORT_original_glcm_JointEntropy;PORT_original_glcm_MCC;PORT_original_glcm_MaximumProbability;PORT_original_glcm_SumAverage;PORT_original_glcm_SumEntropy;PORT_original_glcm_SumSquares;PORT_original_gldm_DependenceEntropy;PORT_original_gldm_DependenceNonUniformity;PORT_original_gldm_DependenceNonUniformityNormalized;PORT_original_gldm_DependenceVariance;PORT_original_gldm_GrayLevelNonUniformity;PORT_original_gldm_GrayLevelVariance;PORT_original_gldm_HighGrayLevelEmphasis;PORT_original_gldm_LargeDependenceEmphasis;PORT_original_gldm_LargeDependenceHighGrayLevelEmphasis;PORT_original_gldm_LargeDependenceLowGrayLevelEmphasis;PORT_original_gldm_LowGrayLevelEmphasis;PORT_original_gldm_SmallDependenceEmphasis;PORT_original_gldm_SmallDependenceHighGrayLevelEmphasis;PORT_original_gldm_SmallDependenceLowGrayLevelEmphasis;PORT_original_glrlm_GrayLevelNonUniformity;PORT_original_glrlm_GrayLevelNonUniformityNormalized;PORT_original_glrlm_GrayLevelVariance;PORT_original_glrlm_HighGrayLevelRunEmphasis;PORT_original_glrlm_LongRunEmphasis;PORT_original_glrlm_LongRunHighGrayLevelEmphasis;PORT_original_glrlm_LongRunLowGrayLevelEmphasis;PORT_original_glrlm_LowGrayLevelRunEmphasis;PORT_original_glrlm_RunEntropy;PORT_original_glrlm_RunLengthNonUniformity;PORT_original_glrlm_RunLengthNonUniformityNormalized;PORT_original_glrlm_RunPercentage;PORT_original_glrlm_RunVariance;PORT_original_glrlm_ShortRunEmphasis;PORT_original_glrlm_ShortRunHighGrayLevelEmphasis;PORT_original_glrlm_ShortRunLowGrayLevelEmphasis;PORT_original_glszm_GrayLevelNonUniformity;PORT_original_glszm_GrayLevelNonUniformityNormalized;PORT_original_glszm_GrayLevelVariance;PORT_original_glszm_HighGrayLevelZoneEmphasis;PORT_original_glszm_LargeAreaEmphasis;PORT_original_glszm_LargeAreaHighGrayLevelEmphasis;PORT_original_glszm_LargeAreaLowGrayLevelEmphasis;PORT_original_glszm_LowGrayLevelZoneEmphasis;PORT_original_glszm_SizeZoneNonUniformity;PORT_original_glszm_SizeZoneNonUniformityNormalized;PORT_original_glszm_SmallAreaEmphasis;PORT_original_glszm_SmallAreaHighGrayLevelEmphasis;PORT_original_glszm_SmallAreaLowGrayLevelEmphasis;PORT_original_glszm_ZoneEntropy;PORT_original_glszm_ZonePercentage;PORT_original_glszm_ZoneVariance;PORT_original_ngtdm_Busyness;PORT_original_ngtdm_Coarseness;PORT_original_ngtdm_Complexity;PORT_original_ngtdm_Contrast;PORT_original_ngtdm_Strength;PORT_original_shape_Elongation;PORT_original_shape_Flatness;PORT_original_shape_LeastAxisLength;PORT_original_shape_MajorAxisLength;PORT_original_shape_Maximum2DDiameterColumn;PORT_original_shape_Maximum2DDiameterRow;PORT_original_shape_Maximum2DDiameterSlice;PORT_original_shape_Maximum3DDiameter;PORT_original_shape_MeshVolume;PORT_original_shape_MinorAxisLength;PORT_original_shape_Sphericity;PORT_original_shape_SurfaceArea;PORT_original_shape_SurfaceVolumeRatio;PORT_original_shape_VoxelVolume
84_CHC;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
85_CHC;121;167;11556063;1,680115934;27;2,629555738;193;144,5974265;15,03425741;145;85;108;11,28903995;145,7489721;-0,018741826;92448504;0,35031223;334,3471257;11,26130564;7,825947787;-0,445233516;1,807500061;0,52238317;0,550895609;0,469961569;1,11964857;0,29798052;0,773553521;0,770261376;0,980352804;0,922906732;-0,176043272;0,650802778;0,426006378;3,307554656;0,160078749;2,986735309;0,574127327;0,24867141;6,615109312;2,408359722;0,582470808;5,783815955;28,75;0,052849265;27,2069096;190,5698529;0,611037522;11,38970588;172,4448529;2062,547794;17,47787888;0,115208333;0,024242244;0,309486849;0,003645063;103,4238529;0,330532553;0,692563771;11,19438244;4,378553046;51,20193415;0,470798379;0,12195129;3,380872351;128,0037916;0,402246356;0,574943439;1,23277132;0,644106689;7,147802255;0,08257353;3,923076923;0,301775148;2,082840237;15,15384615;7810,461538;89820,15385;778,5273504;0,174978632;2,230769231;0,171597633;0,365102494;5,794303064;0,054944987;3,39274741;0,023897059;6059,360947;4,157645417;0,014855051;3,930030613;0,024150925;0,125163412;0,838095852;0,784899299;16,78493887;21,384831;22,8035085;25,61249695;23,40939982;26,30589288;4262;17,92253815;0,812143852;1565,285132;0,367265399;4352
87_CHC;113;151;17122859;1,481383801;19,5;3,806415563;174;130,8318136;11,74479582;130;63;111;8,072943739;131,7132797;-0,180589244;136982872;0,418971452;231,4246009;14,11571118;4,276738803;-0,040389331;1,165939049;0,422548998;0,464215033;0,399846831;1,021302581;0,257773314;0,8038083;0,802346801;0,983935777;0,933895677;-0,153386062;0,561919174;0,380473353;3,732238069;0,232204099;2,541602528;0,524857408;0,394150914;7,464476137;2,083022668;0,397122012;5,673415081;49,87537994;0,0505323;30,34494836;413,5248227;0,460166562;14,53596758;208,7446809;3016,521783;15,69608691;0,080421029;0,015739305;0,20418508;0,00260568;188,0798199;0,362464368;0,58697818;14,5621639;5,993425399;87,50537164;0,459447149;0,08444991;3,438932246;190,7717038;0,356274298;0,524744759;1,923356109;0,596133066;8,729146248;0,053109444;2,8;0,28;2,09;11,7;40695,1;596757,3;2966,623778;0,229361111;1,4;0,14;0,263378726;1,80371848;0,130342526;3,121928095;0,010131712;30953,41;6,115665283;0,007653112;4,101989416;0,016831397;0,083801229;0,484622211;0,338084169;14,21054802;42,03257446;40,79215611;43,08131846;25,29822128;44,89988864;7762,333333;20,36991915;0,692064935;2739,463205;0,352917491;7896
8_CHC;83;102;23044113;0,830964537;10;5,409349425;144;92,91990933;6,280835137;93;51;93;4,183023478;93,304594;0,267192138;184352904;0,667594695;71,63771091;4,863453671;1,226290888;0,40908498;0,524334509;0,234627522;0,38241168;0,230820377;0,782757889;0,179438008;0,88520633;0,884970526;0,986270141;0,953960772;-0,134443869;0,430915761;0,227659172;2,188839233;0,483012806;1,594814549;0,418098859;0,672102734;4,377678467;1,350996449;0,189740508;5,084563024;127,6883264;0,048238884;40,26684863;1767,123158;0,182758593;4,932754061;361,782773;1603,804685;86,83651041;0,234156592;0,008672694;0,0521781;0,002546847;483,6931434;0,523292364;0,284661251;5,543915841;15,90960554;71,1026328;3,821588114;0,228888101;3,611163051;217,7642369;0,228009165;0,34881288;6,455238597;0,461691429;2,829448559;0,104804477;6,375;0,3984375;1,0625;6,125;285385,3125;1183507,938;70206,32509;0,450086806;2,25;0,140625;0,309356423;1,622209713;0,164046458;3,625;0,006044579;258015,7461;25,57752946;0,003704248;1,437069905;0,006551034;0,021577739;0,820805597;0,51248103;21,50866281;41,96967607;41,18252056;42,52058325;46,04345773;50,6359556;21011,33333;34,44894502;0,731290871;5035,350596;0,239649265;21176
90_CHC;1156,6;1402,4;2886964763;3,970959175;132;2,822987342;1560;1278,271485;77,03986623;1275;981;579;54,80839402;1281,843073;-0,003829107;23095718104;0,073377196;9143,673023;158,6934671;6285,71491;11,10321837;47,7147118;9,784116525;0,657427069;2,295970579;2,737985965;4,25028222;0,441119472;0,366706019;0,984212978;0,918057266;-0,163513627;0,823284798;0,353675739;12,21462421;0,009242834;7,252508589;0,690739889;0,024395385;24,42924843;4,79832081;14,37470708;6,980433743;223,5076836;0,127209837;5,896259502;128,9237336;14,74271319;174,5054069;26,65395561;4418,037564;0,243582511;0,011501691;0,141308728;28,20081845;0,001755679;109,3091792;0,072105982;15,18225344;175,7413337;1,579144887;271,7854955;0,017600392;0,011754842;4,618305852;1166,581664;0,765187726;0,863228405;0,216750763;0,896120953;158,3756561;0,010743379;16,07633588;0,061360061;22,75887186;208,6335878;300,4236641;40150,31298;2,82312029;0,015158974;58,84732824;0,224608123;0,481569286;106,4900572;0,004928025;6,484083073;0,149117814;255,4517948;0,520042828;0,006205401;332,0128544;0,077812316;1,175468129;0,642288016;0,576013903;22,49221594;39,04804349;39,39543121;44,40720662;32,55764119;45,12205669;13906,33333;25,0800904;0,750333293;3727,105314;0,268014956;14056
92_CHC;347;525;3617260113;3,536989581;90;3,253551949;728;434,5806365;55,3481068;435;186;542;38,07404692;440,2379798;-0,165872568;28938080904;0,102255921;4949,149199;124,9879563;2577,895769;-25,6505245;27,54657113;3,890629372;0,75233487;1,438879059;2,196954867;1,749269091;0,539852029;0,488061056;0,992877362;0,943802985;-0,193665431;0,843424731;0,443407916;10,9120944;0,01843377;6,362033767;0,757063274;0,040682965;21,8241888;4,423232364;7,859300126;7,229764148;1577,501072;0,08452106;12,11371075;1908,504501;8,003666846;126,8853943;58,27271753;7188,57785;0,682302454;0,01235272;0,071745752;8,853495735;0,00112066;1442,540534;0,09942509;8,356454609;127,3000951;2,143787818;270,0478754;0,025716149;0,012538054;4,542286224;9469,993455;0,647914351;0,777152231;0,448119091;0,831008961;105,9753852;0,010523575;76,26819923;0,073053831;14,34056679;118,8735632;23197,7567;2919951,491;202,4082626;0,020469302;267,0363985;0,255781991;0,516105178;60,24419547;0,009873808;6,509217121;0,055936562;22878,15547;5,153700413;0,000614074;221,5359572;0,029953913;0,138494405;0,583401437;0,413497104;40,37164212;97,63464307;108,4619749;71,69379332;106,3014581;118,5580027;148965;56,96019109;0,656698003;20693,84806;0,138917518;149312
93_CHC;105;227;2212085619;2,907057495;69;2,781165266;355;157,942854;39,1472987;148;19;336;28,6559001;164,9685298;0,577454406;17696684952;0,155541836;2268,670713;48,73467736;480,8778095;27,89260578;13,153285;1,176757644;0,835486477;0,728479137;1,545196469;0,632544777;0,696566731;0,678728272;0,994897601;0,956038599;-0,306382003;0,903977004;0,454623435;6,763151652;0,052204538;4,878590323;0,84207269;0,116816523;13,5263033;3,798162447;3,582510662;7,238780056;4077,463861;0,050163796;30,46098455;12642,90702;3,708815653;50,44785503;172,9294071;7776,362622;5,029728271;0,02724516;0,023663365;1,480393364;0,000636819;6788,710076;0,144090612;3,944526792;53,16384109;4,816376872;225,7482219;0,137011971;0,026393782;4,648180701;20759,0436;0,435092923;0,579384089;1,717391066;0,67966781;37,58599771;0,017500801;106,5595345;0,095397972;8,485951227;68,21933751;841446,4217;34748916,24;23742,20921;0,032628012;259,1181737;0,231976879;0,485533611;33,90960965;0,015337358;6,269620444;0,013742111;836151,0908;49,08234518;0,000172468;50,83057895;0,017713503;0,017463943;0,757930211;0,618024336;78,38945223;126,8387791;146;128,2809417;131,4686274;152,7612516;649716,3333;96,13494267;0,724447036;50075,65914;0,077073111;650264
95_CHC;103;181;219683192;2,389337893;38;3,301432617;259;141,2673965;24,12461388;141;30;229;16,40245972;144,6106861;0,072107244;1757465536;0,228439647;955,7732397;27,64002652;89,51708472;0,959903859;5,235189444;1,167388026;0,635056142;0,759525952;1,521625008;0,573829948;0,678177936;0,659793381;0,988842937;0,933882342;-0,175938731;0,730434337;0,488887378;5,159749264;0,072982051;4,341825755;0,637949467;0,159636882;10,31949853;3,229403896;1,600644367;6,470248189;641,6113279;0,061076757;20,4261104;2399,758496;1,618804998;28,36458829;127,360019;3456,070823;5,756618612;0,048586099;0,030785388;0,918904793;0,002175261;1430,136155;0,21243603;1,820927633;28,80257711;3,531802685;98,04763186;0,165088448;0,050152593;3,92652189;3283,959281;0,480831774;0,640735181;0,997442314;0,714235839;20,82133984;0,036839932;31,15584416;0,134873784;5,488502839;30,74891775;99617,40693;2672811,792;4036,280787;0,098472961;50,50649351;0,218642829;0,469372503;13,51509456;0,045712219;5,620573829;0,021989529;97549,32303;17,30865576;0,000925366;22,64044763;0,019090906;0,035790955;0,763181981;0,447380843;32,97762684;73,71264862;68;79,39773297;76,02631123;87,52142595;83693;56,25616518;0,615336214;15037,11103;0,179669877;84040
96_CHC;1174,9;1588;1057301492;4,647834069;240,5;2,340448756;1787;1390,366667;131,5133333;1398,5;1019;768;97,77906971;1399,273285;-0,066163356;8458411936;0,044423868;24846,25815;231,8750186;26985,35367;111,0527381;105,6776281;42,84250344;0,421380472;5,060934275;3,724596573;16,516977;0,276311018;0,183004125;0,963359849;0,873163431;-0,187259131;0,903822697;0,190839672;14,69849117;0,003753719;8,329231142;0,560582741;0,011711682;29,39698233;5,266811953;37,13003289;6,439085395;139,8777778;0,259032922;1,586982167;23,98888889;39,80358025;299,7296296;6,911111111;1648,003704;0,062312748;0,011186057;0,418230663;142,371788;0,006674384;22,62302972;0,044112808;40,25817957;302,6900214;1,166880709;343,2832735;0,012719933;0,011342021;4,899535806;464,624209;0,90559437;0,9497151;0,057395742;0,962250257;293,4210409;0,011031033;11,5;0,042279412;47,11672794;340,3823529;7,941176471;1837,397059;0,071248266;0,014511004;112,4117647;0,413278547;0,66519733;235,4090411;0,01203855;6,045972186;0,503703704;3,999783737;0,145918649;0,015216912;1223,425827;0,263291372;4,522530752;0,822961953;0,622871577;14,46819227;23,22821077;22,36067977;28,63564213;27,78488798;29,73213749;4223,666667;19,11593369;0,793916569;1591,606421;0,3768305;4320
99_CHC;144;249;202120044;2,654521183;55;2,83236068;333;191,9384732;31,9161774;186;111;222;23,20778436;195,9134555;0,554208109;1616960352;0,179971437;1541,704532;19,64087117;239,3565638;14,65668461;9,42023753;0,957641937;0,815216431;0,650606762;1,429206539;0,522752702;0,717677003;0,704315608;0,990830102;0,943049551;-0,312168417;0,893732522;0,451763729;4,186288903;0,06219228;4,496883578;0,82472741;0,121057381;8,372577805;3,562031756;2,594469867;6,882397873;277,6213445;0,052719587;29,41530624;947,729586;2,561601999;20,17736422;171,8336498;2773,105583;19,65475096;0,093905241;0,023443969;0,543375032;0,002833693;541,3914455;0,177316129;2,639044191;21,90244979;4,689676079;82,95585198;0,497978139;0,087232002;4,330724765;1331,062578;0,429254938;0,579464781;1,571340735;0,673289897;15,54055932;0,056684605;10,14666667;0,135288889;4,96;22,6;61587,38667;1024041,707;5249,711561;0,17581323;16,44;0,2192;0,477867345;9,042538552;0,091732441;4,926277564;0,014242309;56657,47449;9,989849675;0,002564335;19,3663263;0,025423741;0,106373982;0,989405204;0,840791657;34,88645177;41,49238576;48,37354649;49,39635614;47,5394573;51,10772936;41934,33333;41,0527824;0,820195017;7116,7246;0,169711166;42128
9_CHC;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
10_Mixtes;226;416;2062321725;3,637873511;103;3,213950666;625;316,777149;60,31837212;310;12;613;42,23733209;325,7176168;0,242012275;16498573800;0,095300995;5744,203746;178,5048389;3111,32471;37,39549346;32,14316422;3,889751669;0,783588571;1,435795184;2,208426338;1,763645967;0,542355517;0,491186172;0,994383344;0,9498379;-0,211371644;0,871126429;0,441989677;13,09354238;0,017029704;6,476954771;0,812979798;0,041169474;26,18708475;4,535265509;9,008228973;7,342120275;1618,001801;0,083234827;12,99872143;1852,556047;9,264522424;183,3052112;61,35125264;10646,19013;0,415628289;0,007025506;0,066529115;13,02080533;0,000588978;1378,310247;0,091956617;9,826234713;185,0316051;2,161483272;389,9462581;0,01494348;0,007102407;4,674324061;9651,607459;0,640580744;0,771015445;0,455932921;0,82719514;154,1000717;0,005927513;55,75239107;0,059248025;21,55068262;205,9734325;29218,85335;4965413,707;187,103211;0,010436251;231,0850159;0,245573875;0,50552918;104,4128691;0,00582532;6,79418003;0,04840784;28792,1082;3,329925264;0,00069699;261,659215;0,025012068;0,200024709;0,930892786;0,794034268;53,6851029;67,61056175;77,20103626;79,12016178;78;82,84926071;155144,6667;62,93818416;0,70846532;19708,64479;0,127033982;155512
11_Mixtes;183;251;382022891;2,205229032;34;4,105715443;384;217,221804;21,05733897;218;103;281;14,40619883;218,9214363;0,024902162;3056183128;0,259801034;741,2831327;27,51383459;59,40221148;-0,58376518;4,000333226;0,968996774;0,609748589;0,674805568;1,434331694;0,500426828;0,705887908;0,691541614;0,993443536;0,949653249;-0,172258576;0,704372409;0,468296199;5,172613341;0,092233485;4,00456771;0,62496959;0,187247529;10,34522668;3,023137032;1,2423325;6,390407852;447,1688621;0,056099468;24,73185965;2070,874043;1,27048567;28,36243884;156,7122067;4449,430059;6,333413079;0,044914134;0,025128223;0,819765646;0,001430534;1129,335726;0,237335357;1,502435039;28,46943076;4,367682787;123,6638821;0,184967234;0,047013546;3,924353489;2118,75171;0,438209922;0,596605001;1,39991786;0,678793734;19,45458958;0,03311753;19,11594203;0,138521319;5,695022054;36,66666667;113287,5435;3150660,341;4378,84382;0,079561316;29,30434783;0,212350347;0,455891851;17,15322309;0,027001437;5,411603033;0,017312759;109951,2254;9,689402523;0,001167236;33,58280592;0,009359177;0,092050891;0,913506405;0,753226242;38,63746979;51,29596876;58,41232747;57,30619513;56,0357029;63,68673331;63538;46,85919599;0,75088433;10254,94755;0,161398652;63768
12_Mixtes;95,8;156;3109044;1,947169911;26,75;3,700441824;166;129,2111111;18,68703704;134;53;113;12,58885344;131,4247567;-1,016273651;24872352;0,30382716;576,9554321;12,72032866;31,30943344;-4,053741669;3,123936746;1,232297058;0,436954964;0,796282902;1,528939215;0,569669948;0,666141628;0,645031805;0,957270201;0,87704922;-0,127546811;0,597011396;0,49095939;3,499331387;0,105589799;3,734203488;0,475382509;0,218661218;6,998662774;2,704932251;1,089058451;5,224240146;14,7;0,081666667;13,62580247;54,68888889;1,032222222;14,72222222;70,54444444;997,6222222;7,385158951;0,124155864;0,046807776;0,738627302;0,004973631;38,46688569;0,285448389;1,116512807;14,88657223;2,357826239;34,48194692;0,275467533;0,126799532;2,971013291;82,32428864;0,599620776;0,748290598;0,485404466;0,796499852;12,02098035;0,101194874;2,8;0,28;1,84;14,8;857,2;13015;67,63925;0,180583333;1;0,1;0,143152667;1,863447331;0,01475207;3,321928095;0,055555556;533,2;1,333910662;0,042649043;5,229341751;0,054282706;0,372096826;0,765331896;0,644992761;10,88006029;16,86849984;17,88854382;19,6977156;18,11077028;20,49390153;1371,666667;12,91000096;0,750045044;795,9684159;0,580292891;1440
13_Mixtes;561;766;3028317294;3,849707043;107;5,765402785;1081;659,1876554;68,14036805;659;143;938;44,90652472;665,5304008;-0,446617523;24226538352;0,086546931;8402,349311;490,8545502;12502,09481;-118,5954323;46,36312899;7,363705484;0,726019475;1,955073143;2,578497167;3,442031287;0,474995523;0,408451441;0,995288752;0,95412381;-0,168072302;0,837310138;0,394651152;21,9340972;0,012276241;7,032471378;0,740503749;0,02657155;43,8681944;4,723865241;13,43170862;7,140887584;715,6731022;0,104676481;8,082443717;591,721369;13,52217679;492,7779728;36,73789674;17990,40412;0,08157639;0,002667511;0,116709628;55,13351898;0,000594675;478,3280022;0,084012336;14,42256451;492,7861982;1,721650167;847,7165738;0,004365514;0,002754209;4,656301632;4115,464622;0,720942372;0,832573891;0,269303159;0,873602372;430,3728236;0,002469339;38,03516174;0,053495305;34,19775242;467,1420534;3529,683544;1725818,466;7,413448771;0,005756533;223;0,313642757;0,577339602;260,8077085;0,004319283;6,571731906;0,103992979;3437,215439;0,499975045;0,00166865;803,6930216;0,023382288;1,291080035;0,670182514;0,584966115;34,07072605;58,24393105;49,67896939;57,68882041;66,57326791;66,693328;54415,33333;39,03406415;0,786761979;8826,495207;0,16220603;54696
14_Mixtes;173,2;196;5237158;0,754010451;13;3,042645116;209;184,8104575;6,789610833;184;160;49;4,745901639;185,0129478;0,122493083;41897264;0,726259131;74,88564227;3,748328223;0,595814092;-0,135380796;0,353018894;0,259259247;0,155681392;0,259259247;0,808721944;0,187989749;0,870370376;0,870370376;0,974074075;0,935185188;-0,078692086;0,29570049;0,259259247;1,929984724;0,530335594;1,466223202;0,227755029;0,712351423;3,859969447;1,206963954;0,153069535;4,361622384;9,653594771;0,063095391;35,4438891;111,1176471;0,150711265;3,843137255;223,6535948;884,7973856;58,55646333;0,332788671;0,027579959;0,152168056;0,01176417;45,29985147;0,577581293;0,255853986;3,78710882;5,699832452;22,20588881;1,674953059;0,386422768;2,650622842;27,24026185;0,337681871;0,510809452;1,439324655;0,562137445;2,101287089;0,257803419;2,714285714;0,387755102;0,857142857;4,857142857;2398,428571;9546,285714;613,6865079;0,511904762;1,285714286;0,183673469;0,234846435;1,790427745;0,06200049;2,807354922;0,045751634;1920,693878;2,103266622;0,075774987;0,656164607;0,010827023;0,14984917;0,9111856;0,788250524;10,65298395;13,51471851;14,56021978;16,1245155;15,23154621;16,61324773;1166,666667;12,31441689;0,850275581;630,3120516;0,540267473;1224
15_Mixtes;70;86;2681135;0,831474388;8;3,763174687;99;78,04805492;5,018458493;78;56;43;3,514445487;78,32828586;-0,242597701;21449080;0,612188366;43,82148935;3,105834532;0,796413286;-0,431315086;0,561325335;0,212845186;0,449811458;0,212845186;0,741054809;0,166212277;0,893577407;0,893577407;0,957430963;0,929051605;-0,171052748;0,483919969;0,212845186;1,737419042;0,446702462;1,518405285;0,449811458;0,630996449;3,474838083;1,305560099;0,19354263;5,122963175;22,30892449;0,05105017;31,99589462;267,5263158;0,193905817;3,210526316;298,5743707;1047,187643;111,4210526;0,447368421;0,010235321;0,02160559;0,007392754;97,38625327;0,542195957;0,228902021;2,930805371;9,035298142;31,23816542;3,484581322;0,517298657;3,10257408;45,24654404;0,245079581;0,410491111;2,50397439;0,437722047;1,132202122;0,264102028;2,5;0,625;0,1875;1,75;29058,25;106821,25;9617,5;0,8125;1;0,25;0,312522341;0,312529575;0,312520533;2;0,009153318;17122,6875;17,75323677;0,023265813;0,196711765;0,038355938;0,023136986;0,723589933;0,692221146;15,07221245;21,77369549;25,61249695;21,63330765;18,97366596;25,92296279;3403,333333;15,75522687;0,817133278;1339,04206;0,393450164;3496
16_Mixtes;428,6;540,2;18522839;2,748214677;65,5;2,095760089;563;482,3924051;35,13154943;482;399;164;26,38548753;484,2172203;0,000924926;148182712;0,16199327;1763,883993;25,72673146;112,8952394;-3,300286808;6,699024029;3,726359085;0,291286828;1,522202789;2,040521637;1,258841316;0,50559494;0,442460481;0,949560338;0,852524254;-0,21528045;0,823312274;0,427009464;4,997649039;0,04440092;4,757014682;0,585351874;0,090661717;9,995298077;3,197886319;2,606345778;4,738404129;11,63291139;0,147252043;4,688992149;12,79746835;2,896971639;26,27848101;22,67088608;688,3037975;1,051459876;0,077478921;0,158016191;3,825852575;0,023345426;10,93907663;0,158205478;2,994684765;25,88079981;1,486432413;39,78651733;0,107415554;0,081194851;3,23850214;54,01652112;0,773867127;0,875365141;0,156641985;0,898349516;22,89532672;0,076019818;2,888888889;0,160493827;4,222222222;26;42,72222222;1158,333333;2,370221167;0,124165249;3,888888889;0,216049383;0,413964233;10,89489282;0,076883819;3,905764585;0,227848101;23,45987654;0,410415708;0,087019783;23,97256139;0,110423303;1,56737096;0,882806736;0,709296001;7,934473284;11,18640634;13,41640786;10,77032961;12,16552506;13,56465997;588,3333333;9,875434861;0,894530853;379,5809748;0,645180127;632
17_Mixtes;116;207;193271013;2,631440247;44;4,701016927;270;158,6553633;29,15076496;158;0;270;18,45955198;163,5552299;-0,754708543;1546168104;0,202531617;1578,788907;49,18292387;313,1213857;-13,80904834;8,587489508;1,059780603;0,77917881;0,571439836;1,409510385;0,718056219;0,768998906;0,757366752;0,991886471;0,955143562;-0,353126908;0,90705833;0,356145922;6,877558472;0,096522438;4,232796316;0,835160786;0,193364408;13,75511694;3,433597753;2,411817528;7,073395815;284,266436;0,039344835;48,36494582;1463,290934;2,61759318;49,76553633;248,3965398;12532,08581;5,818124775;0,03496758;0,026143463;1,11520749;0,001687218;589,6874337;0,164689259;3,562790738;48,59855718;7,78799494;385,8483371;0,214351928;0,04421866;4,763350414;1367,580054;0,375099951;0,494490285;3,346583667;0,62996612;29,415798;0,033575628;16,67346939;0,113424962;6,612244898;42,6122449;67079,2449;3280426,245;1479,855865;0,094483301;30,07482993;0,20459068;0,452515855;18,84814942;0,02939292;5,533478248;0,020346021;64663,55583;6,181251156;0,001787495;22,4694797;0,02179438;0,088890655;0,750283683;0,597926491;35,00143742;58,5380276;69,42621983;60,03332408;58,41232747;70,45565982;57477,66667;43,92012693;0,67563528;10660,34413;0,185469327;57800
