;ART_original_firstorder_10Percentile;ART_original_firstorder_90Percentile;ART_original_firstorder_Energy;ART_original_firstorder_Entropy;ART_original_firstorder_InterquartileRange;ART_original_firstorder_Kurtosis;ART_original_firstorder_Maximum;ART_original_firstorder_Mean;ART_original_firstorder_MeanAbsoluteDeviation;ART_original_firstorder_Median;ART_original_firstorder_Minimum;ART_original_firstorder_Range;ART_original_firstorder_RobustMeanAbsoluteDeviation;ART_original_firstorder_RootMeanSquared;ART_original_firstorder_Skewness;ART_original_firstorder_TotalEnergy;ART_original_firstorder_Uniformity;ART_original_firstorder_Variance;ART_original_glcm_Autocorrelation;ART_original_glcm_ClusterProminence;ART_original_glcm_ClusterShade;ART_original_glcm_ClusterTendency;ART_original_glcm_Contrast;ART_original_glcm_Correlation;ART_original_glcm_DifferenceAverage;ART_original_glcm_DifferenceEntropy;ART_original_glcm_DifferenceVariance;ART_original_glcm_Id;ART_original_glcm_Idm;ART_original_glcm_Idmn;ART_original_glcm_Idn;ART_original_glcm_Imc1;ART_original_glcm_Imc2;ART_original_glcm_InverseVariance;ART_original_glcm_JointAverage;ART_original_glcm_JointEnergy;ART_original_glcm_JointEntropy;ART_original_glcm_MCC;ART_original_glcm_MaximumProbability;ART_original_glcm_SumAverage;ART_original_glcm_SumEntropy;ART_original_glcm_SumSquares;ART_original_gldm_DependenceEntropy;ART_original_gldm_DependenceNonUniformity;ART_original_gldm_DependenceNonUniformityNormalized;ART_original_gldm_DependenceVariance;ART_original_gldm_GrayLevelNonUniformity;ART_original_gldm_GrayLevelVariance;ART_original_gldm_HighGrayLevelEmphasis;ART_original_gldm_LargeDependenceEmphasis;ART_original_gldm_LargeDependenceHighGrayLevelEmphasis;ART_original_gldm_LargeDependenceLowGrayLevelEmphasis;ART_original_gldm_LowGrayLevelEmphasis;ART_original_gldm_SmallDependenceEmphasis;ART_original_gldm_SmallDependenceHighGrayLevelEmphasis;ART_original_gldm_SmallDependenceLowGrayLevelEmphasis;ART_original_glrlm_GrayLevelNonUniformity;ART_original_glrlm_GrayLevelNonUniformityNormalized;ART_original_glrlm_GrayLevelVariance;ART_original_glrlm_HighGrayLevelRunEmphasis;ART_original_glrlm_LongRunEmphasis;ART_original_glrlm_LongRunHighGrayLevelEmphasis;ART_original_glrlm_LongRunLowGrayLevelEmphasis;ART_original_glrlm_LowGrayLevelRunEmphasis;ART_original_glrlm_RunEntropy;ART_original_glrlm_RunLengthNonUniformity;ART_original_glrlm_RunLengthNonUniformityNormalized;ART_original_glrlm_RunPercentage;ART_original_glrlm_RunVariance;ART_original_glrlm_ShortRunEmphasis;ART_original_glrlm_ShortRunHighGrayLevelEmphasis;ART_original_glrlm_ShortRunLowGrayLevelEmphasis;ART_original_glszm_GrayLevelNonUniformity;ART_original_glszm_GrayLevelNonUniformityNormalized;ART_original_glszm_GrayLevelVariance;ART_original_glszm_HighGrayLevelZoneEmphasis;ART_original_glszm_LargeAreaEmphasis;ART_original_glszm_LargeAreaHighGrayLevelEmphasis;ART_original_glszm_LargeAreaLowGrayLevelEmphasis;ART_original_glszm_LowGrayLevelZoneEmphasis;ART_original_glszm_SizeZoneNonUniformity;ART_original_glszm_SizeZoneNonUniformityNormalized;ART_original_glszm_SmallAreaEmphasis;ART_original_glszm_SmallAreaHighGrayLevelEmphasis;ART_original_glszm_SmallAreaLowGrayLevelEmphasis;ART_original_glszm_ZoneEntropy;ART_original_glszm_ZonePercentage;ART_original_glszm_ZoneVariance;ART_original_ngtdm_Busyness;ART_original_ngtdm_Coarseness;ART_original_ngtdm_Complexity;ART_original_ngtdm_Contrast;ART_original_ngtdm_Strength;ART_original_shape_Elongation;ART_original_shape_Flatness;ART_original_shape_LeastAxisLength;ART_original_shape_MajorAxisLength;ART_original_shape_Maximum2DDiameterColumn;ART_original_shape_Maximum2DDiameterRow;ART_original_shape_Maximum2DDiameterSlice;ART_original_shape_Maximum3DDiameter;ART_original_shape_MeshVolume;ART_original_shape_MinorAxisLength;ART_original_shape_Sphericity;ART_original_shape_SurfaceArea;ART_original_shape_SurfaceVolumeRatio;ART_original_shape_VoxelVolume
57_CHC;149,9;215;27925308;2,150701585;33,75;3,764498447;283;181,4674699;20,78065322;179;115;168;13,96992481;183,4255964;0,696227922;223402464;0,266726666;714,5067731;15,57063457;50,99634702;4,50691119;3,771637263;1,020602845;0,572841052;0,691591055;1,455548658;0,52628637;0,701676696;0,686430324;0,984991589;0,926618956;-0,167046539;0,68784206;0,468524921;3,857729355;0,096785202;3,907841783;0,601466788;0,179825646;7,715458711;2,929385614;1,198060027;6,23508801;46,03855422;0,055468138;25,71777616;221,3831325;1,226461025;15,45662651;127,460241;1794,625301;11,30692539;0,093359921;0,042594013;0,650341197;0,007378285;131,9059189;0,244224511;1,41659309;15,9361899;3,409297175;50,3797459;0,310341489;0,095781885;3,620764098;271,2884347;0,49356165;0,650509731;0,93456601;0,723760388;11,77924661;0,071302002;6,466666667;0,215555556;4,178888889;16,9;5341,666667;75126,7;441,131634;0,195985544;6,866666667;0,228888889;0,477465673;5,921467867;0,137515339;4,185174447;0,036144578;4576,222222;2,840359572;0,010554667;14,11120482;0,022391077;0,264200873;0,686154996;0,654613452;18,42942595;28,15314271;31,30495168;31,30495168;24,33105012;32,86335345;6527,333333;19,31741951;0,762803492;2214,260161;0,339228908;6640
58_CHC;830;1545;85484100133;5,524164037;357;4,215754342;3008;1165,216148;224,132159;1133;248;2760;149,9995598;1201,001439;0,763416735;6,83873E+11;0,026375296;84675,78569;1542,234532;952835,3173;8554,951395;470,7015549;65,46117771;0,755784232;6,055321664;4,047142971;27,81148211;0,255021037;0,164145445;0,994914843;0,950531174;-0,124481335;0,848463354;0,170372137;37,9594623;0,001181132;10,34106884;0,773635005;0,0027805;75,91892459;6,405854428;134,0406831;7,761923871;14131,68803;0,238449136;1,789888308;1563,131916;135,5331421;1589,233882;7,78079811;11556,8623;0,007192677;0,000972085;0,387413666;657,1955031;0,00039992;1465,443647;0,026184865;137,2431781;1595,110413;1,186156519;1871,778157;0,001146833;0,000974943;5,857067602;50129,09499;0,895419649;0,944321788;0,064085988;0,958026642;1532,380026;0,000936148;633,7659574;0,023451099;164,2055197;1689,902128;13,74619796;19300,8464;0,012827236;0,001025163;10942,28548;0,40489493;0,66096611;1150,216643;0,000700614;7,634363485;0,4560027;8,937082857;1,019044846;0,000197512;18976,20995;0,09894057;1,142364164;0,738209605;0,661265024;74,61111011;112,8308732;126,5701387;122,5397895;103,8460399;128,918579;473567,3333;83,29283434;0,681054026;43141,01759;0,091097959;474120
59_CHC;69;163;506023062;2,581657861;44;5,657924167;341;110,493352;30,2096579;102;19;322;19,06136508;117,781098;1,39240618;4048184496;0,210980748;1663,606208;26,62933398;567,0499991;44,19417122;9,950890092;0,933509774;0,828419623;0,630478004;1,417392458;0,521741463;0,726801957;0,713963745;0,995348832;0,959173008;-0,304890254;0,880049373;0,437605733;4,937100546;0,082318542;4,357213319;0,841674925;0,185705742;9,874201092;3,464986421;2,721099966;6,893444762;1762,860241;0,048327994;31,68586321;7695,94476;2,742199365;27,16303424;195,9552321;4278,459906;11,68414246;0,054627102;0,019123481;0,70405723;0,001041533;3651,826966;0,183090177;3,278207146;30,14480829;5,674539436;133,8354399;0,328981734;0,052071706;4,525784802;8071,979085;0,397239934;0,545509183;2,077082368;0,644044157;20,99378521;0,032272751;42,18891688;0,106269312;7,816546009;42,64735516;636365,8111;12952973,57;35705,83515;0,065748437;72,47607053;0,182559372;0,416798766;17,10754347;0,027338172;6,194426894;0,01088357;627923,5804;34,41514553;0,00033467;43,77543927;0,01336928;0,044183106;0,917650372;0,790871345;66,09400869;83,57112584;99,35793879;102,1763182;92,64987858;104,517941;291375,6667;76,68907472;0,676721149;31408,21306;0,107792848;291816
61_CHC;213;347;26112940;2,97625545;74,5;2,327944067;381;287,6928105;42,33478577;296;162;219;31,81092604;292,1239552;-0,436857244;208903520;0,142381135;2569,25204;43,33381568;316,1427523;-20,19613847;10,87302485;2,979631075;0,560633217;1,326785247;2,020381882;1,171996155;0,54377583;0,49280511;0,972558191;0,89082415;-0,155924498;0,747895938;0,462110944;6,430078801;0,035906254;5,22693483;0,599716657;0,082529938;12,8601576;3,614669589;3,463163982;5,749855376;31,95424837;0,104425648;10,37417233;43,56862745;4,142722884;40,53594771;40,58823529;2163,261438;1,045905664;0,055511888;0,127600742;3,023310892;0,018036584;34,56216538;0,136613445;4,266004087;38,63864274;1,772056573;76,93240656;0,084253169;0,060638707;3,692047974;183,5487835;0,721697428;0,827048768;0,293291565;0,872547458;32,39654202;0,056434598;6,238095238;0,148526077;4,479024943;23,88095238;247,9047619;11925,71429;6,590065496;0,144263282;12;0,285714286;0,526872715;9,281092506;0,1046933;4,270426578;0,137254902;194,8231293;0,578058377;0,030790967;32,40256205;0,082387169;0,925807539;0,894745418;0,656495673;12,01159446;18,29653257;18,86796226;22,8035085;21,54065923;23,15167381;2372,666667;16,37073868;0,813181159;1057,924405;0,445879912;2448
62_CHC;90;239;7117974240;3,233839151;72;11,65523516;756;158,3885364;53,9275555;138;28;728;31,03592126;177,5922346;2,507246147;56943793920;0,141016608;6452,073349;41,49167492;16319,17825;567,8180276;36,44024757;2,83963222;0,854849345;1,038613209;1,913597868;1,720684937;0,640947406;0,612366515;0,996954874;0,968123614;-0,268793768;0,89397521;0,45046904;5,752470394;0,042001415;5,523984402;0,867041603;0,104715554;11,50494079;4,104188371;9,819969947;7,371520217;11799,54627;0,052282559;28,41290137;31825,75627;10,41119745;44,69480433;136,2697884;3574,569286;8,427610009;0,051951509;0,042107404;4,519338975;0,001536681;17952,34296;0,124171365;12,90602819;52,89223262;3,822564001;131,3379365;0,220905795;0,048245165;4,837704708;73179,18245;0,500835503;0,639022422;1,271433693;0,732440607;43,73829124;0,033397274;417,2117742;0,056205277;28,78070473;140,7360905;876337,6161;19744271,15;49400,3416;0,035067732;1860,95716;0,25070149;0,51095171;73,41724838;0,016407744;7,200150277;0,032890539;875413,2201;75,27599877;5,68878E-05;387,6192919;0,016455747;0,068961841;0,810477798;0,629668043;108,0871601;171,6573697;185,6986807;197,7169694;175,316856;198,3633031;1804546,667;139,124487;0,679884492;105429,2381;0,058424224;1805504
63_CHC;90;147;7678008;1,957514331;31;2,770567779;180;116,5247706;18,34039559;114;61;119;13,26172737;118,693252;0,395218403;61424064;0,296267991;510,0659002;10,75593237;22,87875347;1,727722718;2,973530049;0,725087578;0,60746727;0,567890652;1,283449098;0,392755118;0,740139035;0,731743515;0,981203785;0,921578091;-0,196840566;0,718165323;0,450102524;3,192731555;0,116120751;3,536838934;0,629886671;0,225103345;6,385463109;2,766842182;0,924654407;5,910756994;33,21284404;0,060940998;21,13106304;161,466055;0,906031479;10,9706422;138,6844037;1380,508257;18,80415749;0,138926096;0,028174071;0,375392989;0,006172283;95,66931618;0,28207756;1,003103294;11,31649051;3,716197342;38,95878286;0,504056837;0,142699173;3,496795131;156,3399584;0,451880066;0,621453776;0,994098227;0,688126942;7,951898058;0,101293096;3,375;0,2109375;2,90234375;13,0625;5130,0625;51787,1875;628,3878646;0,280711806;2,625;0,1640625;0,314714703;5,687166758;0,096887539;3,75;0,029357798;3969,808594;3,457123861;0,015869287;6,197751931;0,026241581;0,199175512;0,836830401;0,632596008;14,64378882;23,14872152;25,29822128;25,05992817;24,41311123;28,28427125;4259;19,3715539;0,763262909;1664,747583;0,390877573;4360
64_CHC;89,8;149,2;3592480;1,904633581;28;2,625866313;170;118,184739;17,25462493;117;69;101;12,06565491;120,115072;0,170847452;28739840;0,304269286;459,998;12,2164488;15,44895231;0,047909997;2,46775878;1,032218567;0,410893471;0,718224697;1,449165506;0,495255294;0,690894241;0,672287038;0,963111442;0,887605805;-0,116212247;0,569539615;0,465445217;3,443177531;0,102081076;3,622930192;0,464558373;0,195115897;6,886355062;2,627406788;0,874994337;5,455254841;19,85943775;0,079756778;14,73085918;75,76305221;0,845405719;11,5060241;95,87550201;1230,526104;9,529625167;0,129518072;0,035522372;0,25530171;0,013765632;51,46428945;0,298447921;0,878319517;11,10188944;2,79038002;33,07576833;0,329734465;0,140190414;3,118399693;91,78080761;0,522361789;0,691998764;0,609699798;0,742198038;7,891882512;0,11245616;2,4;0,24;1,85;8,1;1753,9;19239,1;184,4125;0,402611111;1,6;0,16;0,336875349;0,809521618;0,250846275;3,121928095;0,040160643;1133,89;2,352864719;0,032108143;4,549386759;0,042570459;0,232538451;0,719301245;0,67082193;12,09204339;18,0257127;15,62049935;20,39607805;20,39607805;20,78460969;1928;12,96591759;0,863682014;867,3644176;0,44987781;1992
65_CHC;64;154;640743641;2,50672893;47;2,803750237;280;110,208515;27,29455949;110;24;256;19,54665641;115,3282755;0,193321205;5125949128;0,201432841;1154,694368;25,65720653;140,0028013;2,418726931;7,156390825;0,625304324;0,83936891;0,500285952;1,21660428;0,366863849;0,768242043;0,762033073;0,995743846;0,962178501;-0,372080897;0,914434983;0,411779791;4,901465721;0,082172546;4,087488983;0,853413274;0,167587919;9,802931441;3,408995268;1,945423787;6,918329047;2303,048283;0,047806873;32,21188992;9703,825674;1,930674911;26,21453481;240,2649977;5587,717213;14,98277757;0,055300428;0,014381278;0,439359763;0,000815276;4621,581729;0,198326481;1,995612126;28,10375073;7,480432621;176,4250979;0,461757954;0,051210596;4,577610119;8012,473742;0,335399291;0,483690532;2,859190083;0,581736041;17,11502622;0,028429913;53,60453401;0,135024015;4,851030081;34,4534005;1084579,657;26670139,07;53271,84928;0,061241221;75,26196474;0,189576737;0,436883845;13,92696856;0,032890765;5,965388794;0,00824096;1069855,027;46,53372018;0,000285907;26,32324616;0,011218675;0,021198949;0,813319125;0,678485857;68,94102825;101,6101184;125,8729518;103,2279032;105,6787585;126,1269202;384861;82,64145255;0,658763968;38840,98399;0,10092211;385392
68_CHC;84;182;637563540;2,684003246;52;4,338249614;386;130,4343815;31,29304924;126;24;362;21,62109054;136,4347844;0,825747185;5100508320;0,18398968;1601,322509;34,09249758;313,3117594;18,25033032;8,95923473;1,074625982;0,7853899;0,682622182;1,495440058;0,595426144;0,711883301;0,696261772;0,995889572;0,961068204;-0,283228946;0,872523649;0,442933205;5,667546566;0,064348575;4,555265585;0,79052492;0,13496583;11,33509313;3,555883957;2,508465178;7,031492123;1628,853435;0,047556376;34,05696121;6301,830516;2,650316863;35,55846545;185,4932995;5346,346296;8,299706812;0,038750168;0,024057659;1,243757672;0,000838795;3343,813561;0,172596251;2,991665382;38,99796629;5,278558188;163,098032;0,226738546;0,036039369;4,471585457;8380,023814;0,426613624;0,565155874;2,000785121;0,672453541;27,93628455;0,023098726;50,60674157;0,094769179;8,889860287;63,79962547;378285,9981;11557494,81;14331,15113;0,037263248;107,7902622;0,201854424;0,443605955;28,62376489;0,017124798;6,288726043;0,015590786;374172,0009;22,18000013;0,000365973;62,70296028;0,010703465;0,060797808;0,733273909;0,705796999;64,80732939;91,82148616;85,44003745;102,4499878;101,2719112;104,7854952;273538;67,33030012;0,69814721;29188,75443;0,106708225;274008
69_CHC;98;212;575624969;2,735542494;57;3,094124793;314;145,0912461;35,01750947;135;33;281;24,72509723;151,4795838;0,805502446;4604999752;0,179323089;1894,5946;30,87960562;409,7017902;31,12823635;11,62937986;0,608395686;0,900535098;0,502653584;1,202799854;0,346874215;0,765264176;0,75921085;0,995840727;0,961905946;-0,418901503;0,944207001;0,419625604;5,303232262;0,075178709;4,314983889;0,915372805;0,173599502;10,60646452;3,636307741;3,059443887;7,116726859;1270,105079;0,050630036;29,28343373;4498,499003;3,112277606;31,4989237;225,6273619;6459,407399;11,28408033;0,04839173;0,013463821;0,466878512;0,000727555;2075,054723;0,165515157;3,417806413;33,24893134;6,769818759;197,7851925;0,337034221;0,04769204;4,812819828;4432,385363;0,344548786;0,499527778;2,429889414;0,588823226;20,38052765;0,027924445;23,28282828;0,117590042;7,188985818;37,66161616;541196,7475;13216097,49;27300,6665;0,07382612;31,88888889;0,161054994;0,373138585;12,8026291;0,023555221;5,968150255;0,007892849;525144,6253;22,62187371;0,000666474;23,40889503;0,017239914;0,042923524;0,749471583;0,555000813;49,43078159;89,06434094;85,08818954;100;103,788246;108,5357084;200295,6667;66,75119258;0,646503284;25607,14091;0,127846705;200688
70_CHC;65;100;18583103;1,326364243;20;2,259455982;115;83,21412214;10,92055941;84;43;72;8,656056506;84,21868798;-0,12112287;148664824;0,457399044;168,1972815;7,777936292;3,208378153;0,021254856;1,121170445;0,335874132;0,538909819;0,326338183;0,926205304;0,225147809;0,838420233;0,837784503;0,98041098;0,935050228;-0,201963581;0,622381689;0,317994228;2,753416589;0,261529597;2,357088741;0,550434267;0,428333499;5,506833179;2,000097113;0,364261144;5,642453274;123,0305344;0,046958219;35,29424626;1198,385496;0,371294796;8,309923664;275,7099237;2069,259542;43,29781595;0,147868957;0,013156765;0,157595293;0,001495556;481,9120054;0,415537761;0,44317763;9,044420164;8,561764054;66,45197743;1,31764453;0,140313825;3,560216767;337,7869569;0,282102454;0,442102173;2,872925552;0,512505777;5,114530916;0,067355287;18,86206897;0,650416171;0,725326992;13,5862069;103517,2414;850965,5862;13816,64224;0,1223659;3,620689655;0,124851367;0,323475227;4,705089299;0,028063797;3,835516014;0,011068702;95355,05351;26,53938733;0,003388289;1,934390498;0,018273969;0,017807019;0,735468384;0,517744719;23,83392549;46,0341257;48,82622246;41,23105626;46,17358552;53,25410782;20742,66667;33,85664406;0,643679307;5671,844328;0,273438532;20960
71_CHC;186;285,7;107901995;2,710906515;60;3,420205368;392;237,0391631;33,34819554;236;154;238;24,31814765;240,5978728;0,58763692;863215960;0,174888099;1699,771535;19,41834132;314,9350046;14,15687022;9,652010618;1,06652776;0,800347216;0,71964901;1,476996826;0,534040726;0,690642313;0,674363161;0,989743278;0,937096;-0,291046544;0,880362932;0,481998066;4,155574127;0,057747017;4,591011671;0,811779863;0,110844651;8,311148255;3,583896449;2,679634594;6,638417118;120,3551502;0,064568214;19,06629336;325,9914163;2,812230608;18,82081545;120,833691;2089,965665;13,35468573;0,127052618;0,026383366;0,505246323;0,006118197;201,7715965;0,166316623;3,073589444;19,32353027;3,339731368;60,50870804;0,397531662;0,134284558;4,165251938;598,8210755;0,486831629;0,650462199;0,889691681;0,718581346;14,14180762;0,10175223;6,210526316;0,163434903;7,429362881;21,78947368;15211,31579;249443,3684;1519,68033;0,35334117;4,473684211;0,117728532;0,279661637;3,882540213;0,135499747;4,754377842;0,020386266;12805,15512;3,592066978;0,007233764;20,44283798;0,029481492;0,302704515;0,749476402;0,640917981;23,25200306;36,27921786;44,04543109;35,77708764;37,20215048;45,16635916;14750;27,19041768;0,707142795;4113,122874;0,278855788;14912
74_CHC;78;164;922446306;2,505834714;43;5,800187813;361;117,6161134;27,74016912;111;18;343;18,14805751;123,2804157;1,254683236;7379570448;0,217929272;1364,510774;28,73852777;324,113686;25,32770076;7,506161069;1,267596632;0,710626032;0,78161394;1,572962964;0,641652167;0,675321042;0,655647887;0,994505353;0,952849646;-0,197838563;0,776485305;0,481895187;5,213332685;0,06963261;4,49390586;0,741354257;0,142200443;10,42666537;3,353203906;2,193439425;6,646093347;3445,005569;0,056759298;23,24522581;13227,21718;2,267686473;29,56566439;145,0403328;3741,304621;6,87155824;0,045979142;0,027862743;1,053704386;0,001563282;7361,783774;0,197475281;2,639983453;31,15696993;4,039185718;110,5054252;0,189394668;0,045611182;4,169860297;17419,16185;0,461640373;0,613996844;1,289491754;0,700371207;22,69643489;0,031878069;135,7845207;0,119423501;8,061172568;43,03430079;652923,343;15824350,21;29942,9054;0,066938066;266,9208443;0,234758878;0,49211671;20,58795925;0,037692907;6,09990242;0,018733009;650073,7364;58,60581457;0,000159538;64,98956376;0,012030388;0,025409761;0,890706476;0,84452466;81,26626365;96,22722407;107,424392;111,1395519;104,3072385;113,5781669;485134,3333;85,71021164;0,845769281;35302,61619;0,072768744;485560
75_CHC;193;343,8;90350205;3,163701804;79,25;2,449801021;410;265,1225649;45,04793046;261;142;268;32,6836096;270,8065829;0,2498586;722801640;0,123829904;3046,230919;42,81090529;637,6970858;14,67442543;16,13615362;2,599353727;0,720879521;1,201520931;1,969882515;1,117884517;0,573021681;0,529201788;0,983018775;0,914633701;-0,198203155;0,8280067;0,469142991;6,278757825;0,026460499;5,623205968;0,738069116;0,059302194;12,55751565;3,993437168;4,683876836;6,69954485;104,9074675;0,085152165;12,60931439;152,5584416;4,946427913;42,45211039;60,88474026;2274,357955;2,715776986;0,047171682;0,067729874;2,420983942;0,00690126;115,444875;0,121494065;5,08067815;43,15175147;2,16831233;88,56940873;0,099647481;0,048444749;4,135893193;615,1887832;0,644015066;0,771228771;0,461051557;0,829459403;36,03660245;0,041310988;7,483870968;0,120707596;8,854578564;33,69354839;2604,225806;104297,5968;87,86534563;0,138965043;16,03225806;0,258584807;0,518526532;12,43428552;0,095931116;4,922354884;0,050324675;2209,370447;1,638900774;0,010215021;39,63523764;0,054143313;0,458524929;0,883796034;0,756928724;20,84492613;27,53882295;32,80243893;31,6227766;27,85677655;33,76388603;9739,333333;24,33870251;0,851036446;2591,525292;0,266088571;9856
77_CHC;124;272;864654829;3,225911877;83;2,560386598;411;197,5383225;46,55487335;197;19;392;34,23082059;205,5189425;0,100201405;6917238632;0,120023338;3216,646851;75,14698174;900,3035412;5,565450738;19,00014732;2,068294537;0,803724506;1,055346371;1,841126423;0,928507;0,603294749;0,567892401;0,993032245;0,94417232;-0,243212339;0,881473862;0,486685993;8,421040396;0,026003676;5,678956111;0,806970304;0,046225145;16,84208079;4,153525625;5,267110465;7,117847636;1540,40765;0,075248285;14,77096752;2456,997753;5,212440266;76,14601143;85,59596502;6379,275707;1,602463297;0,018603903;0,039828347;3,036322191;0,000889226;1752,366188;0,119761438;5,27698446;76,55982256;2,637238532;198,9118961;0,048957529;0,01862354;4,433866168;8370,944004;0,568659234;0,714778505;0,649568776;0,781180124;60,00661326;0,014560871;40,63636364;0,085911974;10,9314215;78,98520085;91352,52643;6638123,562;1502,787757;0,02860788;115,0930233;0,243325631;0,49833228;36,37300797;0,015247388;6,10381081;0,023105857;89479,44855;9,098576558;0,000672743;81,88905441;0,024931153;0,075440153;0,750810202;0,712137526;54,12500891;76,00359055;79,32212806;76,65507159;90,44335244;91,58602513;163394,3333;57,06427116;0,763517514;18930,25429;0,115856247;163768
79_CHC;210;300,8;22448556;2,567395956;47,75;3,021147413;354;253,5555556;29,2605588;249;158;196;19,93607857;256,2011956;0,446913011;179588448;0,199736671;1348,632878;23,03675817;118,314681;7,216475059;6,048112939;2,96049038;0,343387837;1,310323914;2,021511308;1,18580536;0,548437397;0,499153846;0,967095268;0,882477468;-0,086644316;0,572643375;0,466433008;4,71842971;0,046114192;4,899415075;0,426440636;0,102143457;9,43685942;3,266902935;2,25215083;5,595559557;35,43859649;0,103621627;8,562497863;68,30994152;2,239458295;23,85380117;41,00584795;883,4678363;2,529123088;0,067880624;0,094916859;2,056077172;0,010735478;53,22760273;0,190059885;2,36665133;24,1151812;1,810219299;42,2021708;0,119315538;0,069261627;3,373371549;198,4329577;0,703847911;0,819388214;0,301176876;0,863056556;20,9557501;0,060788623;5,545454545;0,168044077;4,50137741;22,75757576;596,3636364;13095,09091;31,8028273;0,124421645;7,242424242;0,219467401;0,42267364;7,100181619;0,072595236;4,354852074;0,096491228;488,9586777;1,199628018;0,021092659;28,40671508;0,056427325;0,523900242;0,848797554;0,7769836;14,15172039;18,2136668;18,86796226;21,26029163;19,6977156;22,36067977;2657,666667;15,45971583;0,82637583;1122,811514;0,422480188;2736
7_CHC;59;85;98942008;1,143037499;13;4,026322866;116;72,18040988;8,199454871;72;7;109;5,700934731;72,95229932;-0,140808893;791536064;0,491462628;112,0264055;11,6872941;1,631628238;0,204877816;0,861242137;0,245689806;0,555540472;0,242043362;0,802696915;0,185254627;0,879582696;0,879342963;0,990579862;0,95974602;-0,235143454;0,624621239;0,238884489;3,396084908;0,326385273;1,950713132;0,560637798;0,469450538;6,792169816;1,693312575;0,276732986;5,336460509;1186,764079;0,063835408;40,82640019;9136,781722;0,290194553;11,81313539;412,8114141;4725,039966;38,99538418;0,094107184;0,007995813;0,087774191;0,001167581;2428,803758;0,439296188;0,385163428;12,25148786;25,23487638;276,2630064;2,476988598;0,095553121;4,179869912;1124,607682;0,198075079;0,296657191;12,23310473;0,428522613;5,177269346;0,044443219;19,87804878;0,242415229;1,614663891;11,13414634;2050312,159;23141835,59;195274,1374;0,200345528;17,70731707;0,215942891;0,467361398;4,024901029;0,116362203;4,564153834;0,004410736;1998910,421;100,1193741;0,000497547;2,733264622;0,006911016;0,005524289;0,893727362;0,76081254;51,38545322;67,54022906;71,61005516;80,44874144;74,02702209;81,33879763;148436;60,36255077;0,806285136;16814,6681;0,113278909;148728
81_CHC;69;143;537258013;2,272523912;38;5,132589322;323;102,5307963;23,62052105;97;16;307;16,08034823;107,024173;1,124801971;4298064104;0,249461657;941,6094183;22,53359826;140,714106;12,88515747;5,463112648;0,777059847;0,750784765;0,551033718;1,324282207;0,463800881;0,755360901;0,746067588;0,995521311;0,96165932;-0,275991907;0,833543424;0,410339674;4,621913218;0,106132563;3,897520655;0,758912744;0,228215206;9,243826436;3,121013573;1,560043124;6,668049872;2131,609146;0,045445243;35,24025366;11700,99902;1,590452634;22,94842767;233,7981239;4608,41825;14,34631137;0,057455422;0,016054398;0,469060918;0,001029156;5059,091632;0,216980817;1,968794984;25,11999853;7,24608757;147,7561806;0,440779589;0,055243174;4,404975924;8524,425765;0,358627952;0,496497831;2,936817084;0,608253584;16,34910401;0,03277176;58,58835759;0,121805317;6,450023988;34,62162162;1077127,541;20838199,48;62575,09713;0,078513232;75,28690229;0,156521626;0,381122593;10,73536084;0,036180848;6,296738644;0,01025477;1067618,25;50,50045424;0,000239699;35,6674676;0,008309579;0,028901246;0,829447278;0,7283095;70,02153714;96,14255635;114,7693339;100;107,7032961;118,7434209;374786,6667;79,74518167;0,716581543;35081,21243;0,09360315;375240
82_CHC;77;115;21392096;1,516673618;18;3,525245108;150;97,09033424;11,76423907;98;50;100;7,852544075;98,29645627;-0,099711387;171136768;0,397192376;235,6603131;5,9712585;6,649325512;-0,142116776;1,482980429;0,439329261;0,543089244;0,402689123;1,036759018;0,267808558;0,804504525;0,802319452;0,983429014;0,93373913;-0,196358276;0,637777522;0,373061921;2,389623862;0,200059902;2,730610967;0,563645786;0,299651216;4,779247724;2,243745445;0,480577422;5,944979139;108,7028004;0,049097922;31,4903313;879,3839205;0,48204148;6,240740741;242,9602529;1491,092593;57,7640136;0,248901435;0,013206759;0,087404464;0,004514851;400,7662453;0,377935112;0,5359557;6,322098112;7,392990579;45,18647296;1,775746989;0,257226226;3,647771084;349,5420152;0,315706396;0,479153638;2,428136941;0,549388368;3,491676041;0,145801516;6,047619048;0,287981859;1,854875283;7,523809524;90685,71429;550269,381;18252,62029;0,490330688;3;0,142857143;0,342773298;2,547039839;0,166788548;3,880179923;0,009485095;79570,53061;21,48989009;0,003514299;3,89779195;0,017013903;0,036373321;0,974513881;0,79272763;25,44102683;32,09302399;34,92849839;37,36308338;38,83297568;39,6484552;17559,33333;31,27509735;0,789022703;4140,632058;0,235808045;17712
